Date,Open,High,Low,Close,Volume,OpenInterest
2016-07-13,226.16,226.97,224.316,225.123,403233,0.0
2016-07-14,226.126,226.256,222.72,223.46,709683,0.0
2016-07-17,224.303,224.63,223.361,223.536,508422,0.0
2016-07-18,222.596,225.27,221.708,223.83,696054,0.0
2016-07-19,237.36,240.001,233.406,234.26,2702955,0.0
2016-07-20,232,233.603,229.593,230.316,925197,0.0
2016-07-21,229.476,229.94,226.884,229.79,1002660,0.0
2016-07-24,228.816,230.366,228.203,228.793,589641,0.0
2016-07-25,229.653,230.403,228.413,228.976,438417,0.0
2016-07-26,228.766,230.533,227.028,227.81,625167,0.0
2016-07-27,227.933,230.406,227.893,229.963,546402,0.0
2016-07-28,230,232.38,229.683,231.773,535002,0.0
2016-07-31,231.323,233.333,230.773,231.36,588378,0.0
2016-08-01,231.623,231.623,228.436,230.15,323757,0.0
2016-08-02,230.716,231.303,228.666,229.32,360573,0.0
2016-08-03,229.463,232.295,228,231.246,446676,0.0
2016-08-04,231.513,231.988,230.223,231.063,313089,0.0
2016-08-07,230.776,231.666,229.933,230.913,252024,0.0
2016-08-08,231.606,233.55,231.223,232.13,316569,0.0
2016-08-09,232.233,233.33,230.253,231.136,216813,0.0
2016-08-10,231.403,232.663,230.606,231.896,373146,0.0
2016-08-11,231.016,231.5,229.5,230.33,346173,0.0
2016-08-14,230.88,232.401,230.331,230.826,264864,0.0
2016-08-15,230.336,230.336,228.47,228.69,265698,0.0
2016-08-16,229.213,229.213,226.366,227.613,364167,0.0
2016-08-17,226.796,229.133,226.796,228.526,283173,0.0
2016-08-18,228.563,229.736,227.486,229.223,273636,0.0
2016-08-21,229.336,230.956,228.983,230.673,310305,0.0
2016-08-22,231.666,232.996,231.003,232.003,423075,0.0
2016-08-23,231.62,232.58,227.97,228.663,288042,0.0
2016-08-24,228.333,229.93,227.54,228.76,232233,0.0
2016-08-25,229.476,230.56,227.543,228.346,514827,0.0
2016-08-28,228.493,230.123,227.768,229.113,835014,0.0
2016-08-29,229.296,229.9,227.13,229.283,295716,0.0
2016-08-30,229.816,229.846,227.72,228.806,246000,0.0
2016-08-31,228.953,230.416,227.783,229.923,419664,0.0
2016-09-01,231.146,231.15,229.276,229.456,280446,0.0
2016-09-05,229.996,231.08,227.18,231.04,314187,0.0
2016-09-06,230.003,231.666,229.686,230.076,327633,0.0
2016-09-07,229.266,230.876,228.713,230.396,335853,0.0
2016-09-08,228.373,228.681,225.343,225.406,389118,0.0
2016-09-11,225.116,228.06,224.59,227.796,417174,0.0
2016-09-12,225.903,227.796,223.591,224.13,596151,0.0
2016-09-13,224.253,225.831,223.653,224.376,440001,0.0
2016-09-14,223.616,229.323,223.5,228.063,634101,0.0
2016-09-15,229.023,229.273,227.386,228.79,597042,0.0
2016-09-18,230.58,231.883,230.203,231.183,400821,0.0
2016-09-19,232.06,233.646,231.53,232.976,593007,0.0
2016-09-20,232.746,234.666,231.37,234.306,661863,0.0
2016-09-21,236.07,239.686,235.283,239.41,705051,0.0
2016-09-22,239.333,239.333,236.366,236.806,528417,0.0
2016-09-25,236.063,236.666,234.683,235.71,596925,0.0
2016-09-26,236.333,240.313,235.67,240.056,586728,0.0
2016-09-27,239.94,241.113,238.143,239.17,458106,0.0
2016-09-28,241.333,241.333,237.44,239.92,568605,0.0
2016-09-29,239.323,242.376,239.116,241.42,597177,0.0
2016-10-02,240.52,241.28,238.283,239.253,364107,0.0
2016-10-03,239.326,240.383,237.639,238.77,371799,0.0
2016-10-04,238.916,240.243,238.226,239.366,285507,0.0
2016-10-05,238.876,239.67,238.046,238.813,318837,0.0
2016-10-06,239.996,239.996,237.743,239.253,261681,0.0
2016-10-09,239.586,242.416,239.376,241.476,294357,0.0
2016-10-10,241.376,241.376,235.46,236.886,463749,0.0
2016-10-11,237.333,237.78,236.233,237.026,305826,0.0
2016-10-12,236.316,238.606,235.575,237.79,485022,0.0
2016-10-13,239.526,239.526,236.9,238.343,420321,0.0
2016-10-16,238.426,239.625,236.04,236.416,550770,0.0
2016-10-17,238.98,241.103,236.67,240.686,842547,0.0
2016-10-18,235.216,235.288,226.833,226.96,2754459,0.0
2016-10-19,227.33,229.82,226.006,227.133,1225590,0.0
2016-10-20,226.816,227.49,225.306,225.943,863526,0.0
2016-10-23,228.353,229.16,227.241,228.3,634512,0.0
2016-10-24,228.333,228.663,225.53,226.61,472425,0.0
2016-10-25,225.56,225.56,221.69,221.906,555678,0.0
2016-10-26,222.496,223.187,219.24,221.2,670911,0.0
2016-10-27,220.81,225.183,220.59,222.223,671442,0.0
2016-10-30,221.93,224.48,219.456,224.03,536481,0.0
2016-10-31,224.48,224.646,221.75,223.276,458115,0.0
2016-11-01,223.46,224.776,222.006,222.19,473484,0.0
2016-11-02,223.336,224.73,222.584,224.486,509046,0.0
2016-11-03,224.133,226.26,223.526,223.766,637425,0.0
2016-11-06,226.01,227.593,225.613,226.03,392400,0.0
2016-11-07,226.29,229.39,225.583,228.386,420774,0.0
2016-11-08,221.236,222.616,216.913,217.073,1854834,0.0
2016-11-09,217.373,218.14,210.213,211.836,1611285,0.0
2016-11-10,211.49,214.093,205.6,207.375,1588026,0.0
2016-11-13,207,210.666,206.226,208.286,1345707,0.0
2016-11-14,209.07,214.016,209.07,213.58,643959,0.0
2016-11-15,213.86,215.166,212.333,214.493,639987,0.0
2016-11-16,214.436,218.67,214.436,218.183,543945,0.0
2016-11-17,218.046,219.333,217.566,218.446,515970,0.0
2016-11-20,219.406,221.213,218.326,220.743,861894,0.0
