Date,Open,High,Low,Close,Volume,OpenInterest
2016-07-12,370.45,372.43,364.36,364.48,408239,0.0
2016-07-13,367.02,367.02,360.06,365.27,446998,0.0
2016-07-14,367.88,375.2,363.45,373.8,966409,0.0
2016-07-17,374.8,382.39,370.92,381.63,530855,0.0
2016-07-18,381.53,382.95,374.14,377.05,448240,0.0
2016-07-19,377.48,386.97,375.44,384.67,476252,0.0
2016-07-20,386.25,395.42,385.62,389.52,612689,0.0
2016-07-21,391.4,392.6,387.33,391.34,351826,0.0
2016-07-24,391.03,395.12,387.55,394.9,204788,0.0
2016-07-25,393,398.65,390.011,398.39,437111,0.0
2016-07-26,399.64,416,399,415,765033,0.0
2016-07-27,413.81,413.973,405.535,410.96,426846,0.0
2016-07-28,411.33,425.88,409.99,425.08,995791,0.0
2016-07-31,425.09,439,424.01,434.22,1164030,0.0
2016-08-01,435.27,437.85,427.09,434.99,990089,0.0
2016-08-02,434.7,442.29,433.56,441.85,726298,0.0
2016-08-03,443.29,443.99,417.5,433.44,1542735,0.0
2016-08-04,430.35,433.4,422,422.91,861690,0.0
2016-08-07,422.43,429.06,418.36,421.04,484060,0.0
2016-08-08,420.22,423.22,417.75,419.1202,364119,0.0
2016-08-09,418.99,419.53,412.5,415.51,334120,0.0
2016-08-10,416.02,423.44,415.02,421.27,260732,0.0
2016-08-11,419.65,422.5499,415,421.54,201924,0.0
2016-08-14,422.75,425.92,422.25,422.85,223859,0.0
2016-08-15,422.16,422.16,413,413.64,347002,0.0
2016-08-16,415.25,415.82,409,411.62,316978,0.0
2016-08-17,412.55,413.33,407.5,410.69,290465,0.0
2016-08-18,409.34,410.5,403.5701,404.29,518211,0.0
2016-08-21,406.81,422.4739,405.1,418.61,712256,0.0
2016-08-22,420.15,424.999,418.36,420.6,314671,0.0
2016-08-23,419.61,424.95,403.5,405.39,416420,0.0
2016-08-24,404.97,410.88,392.49,400.25,609014,0.0
2016-08-25,400,407.04,396.21,402.8,496020,0.0
2016-08-28,405.15,405.99,396.58,399.48,412021,0.0
2016-08-29,398.38,402.36,394.42,395.22,383222,0.0
2016-08-30,396.01,397.265,390.015,392.56,402841,0.0
2016-08-31,394.75,394.75,390.5,393.29,352744,0.0
2016-09-01,393.25,393.97,387.02,388.64,578556,0.0
2016-09-05,390.94,401.4,390.15,398.31,702583,0.0
2016-09-06,397.72,401.76,395.65,399.94,609390,0.0
2016-09-07,398.28,404,396.63,401.58,503458,0.0
2016-09-08,398,399.83,384.01,384.43,659300,0.0
2016-09-11,384.3,399.57,384.27,399.5,532528,0.0
2016-09-12,394.34,399.51,387,390.98,597386,0.0
2016-09-13,391.7,401.8,391.7,397.4,500347,0.0
2016-09-14,396.56,404.98,394.87,402.75,608831,0.0
2016-09-15,403.75,411,400.37,408.48,802557,0.0
2016-09-18,409.86,411.05,401.45,402.93,388603,0.0
2016-09-19,406.47,407.29,400.23,406.11,448866,0.0
2016-09-20,407.44,410.39,398.58,406.52,514713,0.0
2016-09-21,408.79,408.95,402.02,408.1,425926,0.0
2016-09-22,405.57,413.62,405.57,410.39,490728,0.0
2016-09-25,408.11,410,401.1,404.33,382420,0.0
2016-09-26,405.12,421.95,402.37,421.45,705840,0.0
2016-09-27,421.88,424.35,418.22,419.09,611147,0.0
2016-09-28,419.05,421.77,404.595,406.36,424060,0.0
2016-09-29,396.44,404.98,390.56,402,794786,0.0
2016-10-02,402.02,407.79,398.15,402.66,410925,0.0
2016-10-03,403.82,406,394.55,396.97,402947,0.0
2016-10-04,398.94,401.449,391.39,392.57,560661,0.0
2016-10-05,391.39,393,386.59,388.44,418210,0.0
2016-10-06,390.33,390.98,385.5,390.1,372454,0.0
2016-10-09,392.29,396,388.84,393.84,592348,0.0
2016-10-10,391.51,394.6917,382.18,386.04,548775,0.0
2016-10-11,387.54,388.8,372.02,373.47,574475,0.0
2016-10-12,369.61,379.96,369.0183,375.9,345569,0.0
2016-10-13,378.4,379.1,370.66,371.55,418082,0.0
2016-10-16,367.8,371.5,364.5,366.87,322146,0.0
2016-10-17,366.42,372.85,366.07,371.59,274395,0.0
2016-10-18,372.62,374.58,368.07,368.27,248312,0.0
2016-10-19,368.92,373.96,368.3,371.35,225236,0.0
2016-10-20,370.36,371.25,361.67,363.41,352864,0.0
2016-10-23,364.51,367.12,358.76,362.14,349026,0.0
2016-10-24,362.5,367.77,358.2,366.86,362000,0.0
2016-10-25,365,367.9,360.07,363.12,336952,0.0
2016-10-26,365.34,370,362.745,365.46,335815,0.0
2016-10-27,363.58,364.12,348.49,356.31,814424,0.0
2016-10-30,357.21,358.55,344.85,345.08,647905,0.0
2016-10-31,345.52,352.31,340.8,346.67,746682,0.0
2016-11-01,346.65,346.65,341.57,343.66,481602,0.0
2016-11-02,343.51,346.43,331.95,336.27,919717,0.0
2016-11-03,325.62,351.745,325.35,341.39,1530992,0.0
2016-11-06,347.48,366.84,344.19,365.42,1012174,0.0
2016-11-07,362.95,374.13,361.45,367.77,1021987,0.0
2016-11-08,386.09,420.46,383.5,418.43,2375530,0.0
2016-11-09,422.02,431.26,418.96,423,948878,0.0
2016-11-10,418.99,421.72,411.14,419.59,603131,0.0
2016-11-13,421.22,452.96,418.845,444.94,1191587,0.0
2016-11-14,443.52,449,428.12,428.78,827928,0.0
2016-11-15,428,430.9223,419.94,420.15,584995,0.0
2016-11-16,406.14,410.1102,398.02,404.73,1199263,0.0
2016-11-17,403.54,410.64,397.02,397.49,789189,0.0
2016-11-20,398.98,410,398.36,405.5,719941,0.0
